RCPT,RCRK
IMP1,VTP1,IMP2,VTP2,IMP3,BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,RCCB,PLCB,PRCB,PLFB,PRFB,PKAC,RPAC,PACC,PMPC,PPRC,RCHD,RPHD,PUND,PSPD,PGHE,PPOE,PBRE,PEYE,TRAF,PPBF,PSTG,PBSH,PLSH,PRSH,RATH,PCTH,PLTH,PRTH,RIWH,PAGI,PRSI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,RCRK,PTRK,PBTK,PTAL,PIBL,PLEL,PREL,PLKL,PSPL,PLSL,RCCM,PHLM,PHAN,PTEN,PLKN,PRKN,PLSO,RPGP,PTHP,PJMP,PTYP,PCAR,PSAR,PTAR,RICR,PJER,PLKR,RCPR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PRAS,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,STAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,RCOV,PESV,PBFW,PLHW,PLTW,
8,0,10,0,4,10,10,4,0,10,6,3,3,40,Donny,Thompson,8,6,10,85,0,0,0,3,2,2,3,3,40,0,76,0,35,2330,1,0,87,212,42,0,0,61,23,0,17,3,3,0,64,1,1,0,78,513,82,0,45,40,40,0,0,32,1100,62,52,0,32,10,8,0,5,12,0,3,0,1,1,1,0,3,40,73,0,84,50,0,0,0,0,169,40,5,12,71,41,62,56,0,0,0,23,28,1,0,62,1,3,25,41,5,9,10,51,29,26,71,10,30,52,0,79,10,10,0,56,22,22,37,41,32,43,62,44,28,0,1,
5,0,8,0,12,10,2,6,0,4,7,0,0,40,Erik,Harwell,7,10,6,82,0,0,0,3,3,3,0,0,40,0,84,0,64,1189,0,0,85,108,66,0,0,59,24,0,64,3,3,0,70,1,1,0,81,507,80,0,70,40,40,0,0,7,1101,30,40,0,29,0,0,0,5,10,0,3,0,1,1,1,0,13,40,70,0,44,43,0,0,1,0,35,40,5,10,55,67,62,54,4,4,0,25,21,1,0,59,1,17,70,78,5,4,20,49,0,5,71,0,60,69,10,55,10,5,0,63,58,54,54,28,54,32,60,29,20,0,1,
12,0,2,0,3,10,5,10,0,10,9,0,0,40,Matt,Roberts,5,10,10,63,0,3,3,3,0,0,0,0,40,0,82,0,36,97,0,0,55,141,50,0,0,36,76,0,19,4,4,0,40,2,2,0,58,502,83,0,40,75,75,0,0,23,1102,23,40,0,71,0,0,1,5,0,0,0,0,1,2,2,0,6,40,46,0,40,23,0,0,0,1,63,40,5,0,34,72,64,56,1,1,0,76,74,4,0,19,5,6,36,21,21,0,21,20,15,20,75,17,160,55,0,42,20,16,0,20,20,20,24,17,30,58,64,34,75,0,0,
10,0,4,0,9,0,5,7,0,4,1,3,3,40,Kevin,McKenzie,1,7,4,78,0,0,0,3,0,0,0,0,40,0,81,0,37,1183,1,0,72,204,40,0,1,76,68,0,49,4,4,0,66,2,2,0,71,484,79,0,65,69,64,0,0,5,1103,72,61,0,54,7,7,0,0,0,0,2,0,2,1,1,0,4,40,63,0,52,62,0,0,1,0,51,40,0,0,72,67,63,50,11,11,0,69,63,6,0,66,2,4,34,46,15,4,23,64,7,5,75,12,95,47,0,67,15,13,0,67,32,30,22,65,22,59,64,59,63,0,0,
10,0,4,0,12,4,2,8,0,0,3,0,0,40,John,Spencer,4,3,2,74,0,0,0,3,0,0,0,0,40,0,85,0,35,4423,0,0,54,188,40,0,0,32,76,0,38,4,4,0,40,2,2,0,57,468,80,0,54,77,67,0,0,37,1104,38,45,0,72,0,0,1,0,0,0,3,0,2,2,2,0,5,40,48,0,40,36,0,0,1,1,74,40,0,0,34,75,62,57,11,11,0,77,68,5,1,27,1,9,35,28,21,17,21,19,8,20,77,16,137,44,0,48,10,16,0,56,32,30,30,61,28,43,66,44,67,0,0,
12,0,4,0,2,6,10,7,0,10,6,3,3,40,Chris,Hines,5,10,10,80,0,0,0,3,0,0,0,0,40,0,80,0,43,1060,1,0,89,170,60,0,0,62,28,0,38,3,3,0,65,1,1,0,74,445,79,0,47,40,40,0,0,15,1105,40,48,0,21,10,10,0,0,4,0,2,0,1,1,1,0,3,40,78,0,70,48,0,0,1,0,170,40,0,4,79,43,64,53,10,10,0,27,24,6,0,61,1,3,39,48,0,4,6,62,29,0,73,0,34,47,5,68,10,10,0,60,39,41,33,64,34,42,58,50,24,0,0,
10,0,5,0,8,6,10,7,0,10,6,3,3,40,Ralph,Bass,10,10,10,76,0,2,2,3,0,0,0,0,40,0,75,0,55,2187,0,0,83,129,59,0,0,56,42,0,62,3,3,0,70,1,1,0,64,434,81,0,60,43,40,0,0,35,1106,21,40,0,15,0,0,0,5,12,0,3,0,2,1,1,0,13,40,72,0,47,19,0,0,0,0,36,40,5,12,54,76,63,68,10,10,0,43,21,2,1,51,1,17,70,77,0,8,6,51,29,0,72,0,23,83,5,54,10,10,0,57,68,65,57,43,57,20,63,43,22,0,0,
10,0,8,0,12,0,5,7,0,4,1,3,3,40,Zach,McCutcheon,1,7,4,73,0,2,2,3,1,1,0,0,40,0,76,0,63,1158,1,0,63,169,72,0,0,46,38,0,65,3,3,0,53,1,1,0,57,428,84,0,65,40,40,0,0,16,1107,36,40,0,43,0,0,0,5,10,0,0,0,2,1,1,0,10,40,73,0,44,36,0,0,0,0,71,40,5,10,48,63,55,41,14,14,0,39,37,3,0,47,1,15,72,57,15,4,23,44,7,5,72,12,89,72,0,62,15,13,0,39,66,67,60,43,62,47,58,29,38,0,1,
4,0,12,0,8,10,5,10,0,10,9,13,13,40,Isaiah,Bentley,5,10,10,66,0,0,0,3,0,0,0,0,40,0,85,0,35,1227,1,0,60,142,40,0,0,37,77,0,43,4,4,0,40,2,2,0,59,424,80,0,40,77,77,0,0,14,1108,42,42,0,82,9,9,1,5,0,0,3,0,1,2,2,0,6,40,40,0,40,38,0,0,1,1,64,40,5,0,33,79,70,61,0,0,0,77,78,2,0,19,5,6,34,30,21,4,21,20,15,20,73,17,155,54,0,42,20,16,0,45,30,33,31,43,31,48,66,33,78,0,0,
10,0,5,0,12,10,10,0,0,3,9,0,0,40,Brandon,Peterson,6,10,7,69,0,0,0,3,0,0,0,0,40,0,88,0,36,1160,0,0,62,23,44,0,0,35,77,0,41,4,4,0,44,2,2,0,59,396,77,0,40,77,76,0,0,22,1109,37,41,0,66,0,0,0,0,0,0,2,0,1,2,2,0,5,40,51,0,47,35,0,0,0,0,75,40,0,0,31,69,67,65,3,3,0,76,76,1,0,25,3,9,35,29,24,4,15,20,20,20,76,15,121,50,0,40,21,14,0,51,30,26,31,43,31,48,65,35,75,0,1,
5,0,9,0,10,10,5,10,0,10,9,13,13,40,Tim,Heinz,5,10,10,66,0,0,0,3,0,0,0,0,40,0,91,0,39,2347,0,0,62,228,69,0,0,34,64,0,47,4,4,0,40,2,2,0,58,388,69,0,40,63,72,0,0,3,1110,35,40,0,74,14,14,1,0,0,0,0,0,0,2,2,0,7,40,41,0,40,16,0,0,0,1,34,40,0,0,31,76,59,53,10,10,0,63,71,1,0,29,5,7,45,28,21,9,21,20,15,20,74,17,136,37,0,40,20,16,0,37,44,30,40,20,40,20,59,24,72,0,0,
10,0,2,0,3,8,10,5,0,10,7,3,3,40,Calvin,Poe,7,8,7,79,0,0,0,3,1,1,0,0,40,0,82,0,19,1181,0,0,84,199,68,0,1,59,41,0,35,4,4,0,49,2,2,0,80,345,75,0,62,42,43,0,0,16,1111,69,54,0,38,0,0,0,0,12,0,2,0,1,1,1,0,1,40,75,0,59,75,0,0,0,0,88,40,0,12,52,57,57,47,0,0,0,41,44,3,0,72,1,1,38,40,0,4,6,54,30,0,74,0,36,47,0,54,0,1,0,62,27,30,32,79,30,80,56,76,44,0,0,
4,0,12,0,10,10,10,0,0,3,9,3,3,40,Matt,Webster,6,10,7,70,0,0,0,3,0,0,0,0,40,0,79,0,77,2138,0,0,77,164,40,0,0,52,18,0,72,3,3,0,42,1,1,0,63,341,79,0,67,63,63,0,0,35,1112,31,40,0,67,0,0,0,0,0,0,3,0,0,1,1,0,8,40,51,0,40,16,0,0,0,0,138,40,0,0,53,73,66,42,13,13,0,18,23,2,0,52,1,11,69,42,24,8,15,47,20,20,76,15,78,73,0,41,21,14,0,25,54,55,68,30,71,15,64,35,22,0,0,
4,0,8,0,0,6,10,7,0,10,6,3,3,40,Jacob,McCall,5,10,10,80,0,0,0,3,2,2,0,0,40,0,78,0,23,11589,0,0,88,129,48,0,0,63,43,0,17,3,3,0,62,2,2,0,76,325,77,1,40,43,44,0,0,31,1113,68,66,0,38,0,0,0,0,0,0,3,0,1,1,1,0,1,40,79,0,59,74,0,0,1,0,89,40,0,0,76,55,64,50,3,3,0,43,44,5,1,73,3,1,15,42,0,45,6,66,29,0,73,0,45,41,5,65,10,10,0,66,41,38,21,69,33,76,60,68,43,0,0,
12,0,8,0,4,5,10,7,0,10,6,0,0,67,Kenneth,Moss,5,10,10,82,0,0,0,3,0,0,0,0,40,0,79,0,36,10950,0,0,79,202,50,0,0,44,39,0,28,3,3,0,50,1,1,0,76,316,86,0,40,40,40,0,1,16,1114,50,74,0,24,0,10,0,5,10,0,2,0,2,1,1,0,0,70,51,0,62,57,0,0,0,0,57,40,5,10,52,53,56,51,7,0,0,38,39,5,0,41,1,0,29,34,4,42,6,42,29,0,73,0,35,28,5,46,10,10,0,68,28,15,22,69,23,68,62,64,39,0,1,
4,0,12,0,10,4,2,8,0,0,3,0,0,40,Josh,Miller,4,3,2,73,0,0,0,3,0,0,0,0,40,0,93,0,40,5900,0,0,69,22,40,0,0,35,80,0,40,4,4,0,40,2,2,0,68,258,81,0,43,80,80,0,0,22,1115,43,44,0,73,0,0,0,0,0,0,2,0,1,2,2,0,6,40,51,0,40,40,0,0,0,0,65,40,0,0,35,86,75,65,1,1,0,80,80,2,1,18,1,6,41,31,21,23,21,20,8,20,77,16,101,59,0,40,10,16,0,40,32,34,36,51,35,49,66,37,80,0,0,
8,0,10,0,4,8,10,5,0,10,7,3,3,40,John,Walker,7,8,7,85,0,1,1,3,3,3,0,0,40,0,81,0,63,10968,0,0,75,128,57,0,0,45,41,0,68,3,3,0,64,1,1,0,71,256,88,1,72,41,40,0,0,5,1116,21,43,0,44,0,0,0,0,10,0,0,0,2,1,1,0,14,40,83,0,40,49,0,0,0,0,28,41,0,10,53,73,66,44,1,1,0,40,17,1,1,48,1,18,68,74,0,42,6,51,30,0,79,0,53,81,0,55,0,1,0,61,65,75,62,18,55,34,62,20,16,0,0,
8,0,13,0,10,6,10,7,0,10,6,3,3,40,Justin,Allen,10,10,10,76,0,0,0,3,2,2,0,0,40,0,87,0,54,2577,0,0,77,127,68,0,0,47,20,0,61,3,3,0,73,1,1,0,83,228,84,1,68,40,49,0,0,1,1117,16,40,0,33,0,0,0,5,4,0,0,0,0,1,1,0,13,40,70,0,49,39,0,0,0,0,37,40,5,4,46,64,62,48,0,0,0,20,49,3,0,49,1,17,69,63,0,10,6,49,29,0,75,0,54,59,5,60,10,10,0,70,60,73,59,42,55,44,59,46,49,0,0,
12,0,8,0,10,6,10,7,0,10,6,3,3,40,Nicholas,Goolsby,10,10,10,83,0,0,0,3,3,3,0,0,40,0,87,0,54,2387,0,0,82,12,60,0,1,56,28,0,67,3,3,0,73,1,1,0,78,216,79,1,58,40,40,0,0,15,1118,15,40,0,37,0,0,0,5,10,0,0,0,1,1,1,0,13,40,72,0,48,20,0,0,0,0,38,40,5,10,61,65,61,50,2,2,0,27,19,1,1,54,1,17,74,75,0,9,6,52,29,0,73,0,18,79,5,70,10,10,0,65,60,66,60,22,57,30,62,30,18,0,0,
2,0,12,0,1,6,10,7,0,10,6,3,3,40,Mike,Davis,5,10,10,73,0,3,3,3,3,3,0,0,40,0,76,0,40,2190,0,0,87,168,73,0,0,51,24,0,47,3,3,0,56,1,1,0,73,176,73,0,40,40,40,0,0,15,1119,51,59,0,29,0,0,0,0,12,0,2,0,1,1,1,0,3,40,65,0,75,45,0,0,0,0,171,40,0,12,58,47,55,53,0,0,0,24,24,1,0,53,3,3,44,50,0,8,6,50,29,0,71,0,29,43,5,67,10,10,0,74,43,37,39,60,38,46,55,54,24,0,1,
12,0,9,0,10,10,2,6,0,4,7,3,3,40,Antonio,Clark,7,10,6,78,0,0,0,3,3,3,0,0,40,0,86,0,70,11801,1,0,76,140,52,0,0,49,49,0,70,3,3,0,54,1,1,0,59,171,86,1,65,49,57,0,0,38,1120,19,44,0,42,0,0,0,0,12,0,2,0,2,1,1,0,10,40,62,0,49,23,0,0,0,0,72,40,0,12,55,73,63,45,11,11,0,50,57,1,0,43,3,15,67,65,5,46,20,42,0,5,77,0,57,73,10,44,10,5,0,34,65,70,69,23,59,20,64,24,57,0,1,
4,0,10,0,12,10,10,4,0,10,6,3,3,40,Kenny,Whitworth,8,6,10,79,0,0,0,3,2,2,0,0,40,0,78,0,36,819,0,0,85,6,54,0,0,60,33,0,28,3,3,0,70,1,1,0,78,141,80,1,42,40,40,0,0,15,1121,45,56,0,23,0,0,0,0,6,0,2,0,1,1,1,0,3,40,80,0,94,47,0,0,1,0,172,40,0,6,72,41,66,52,0,0,0,34,27,1,0,68,1,3,28,43,5,3,10,72,29,26,74,10,38,43,0,76,10,10,0,70,25,24,36,56,33,49,60,53,27,0,1,
2,0,12,0,4,5,10,2,0,7,8,15,15,40,Justin,Neal,10,4,0,76,0,0,0,3,3,3,1,1,40,0,82,0,69,2060,0,0,74,210,61,0,0,49,47,0,62,3,3,0,59,1,1,0,59,138,85,1,75,47,54,8,0,35,1122,35,40,0,40,0,0,0,0,0,0,3,0,2,1,1,0,10,40,72,0,47,25,0,0,1,0,73,40,0,0,50,68,60,48,1,1,0,46,53,2,0,47,5,15,61,67,5,8,26,41,10,11,71,9,77,68,8,51,4,10,0,24,55,56,59,29,60,31,61,24,54,0,0,
10,0,2,0,12,8,10,5,0,10,7,3,3,40,Manny,Curry,7,8,7,77,0,0,0,3,1,1,0,0,40,0,80,0,40,10870,1,0,88,167,47,0,0,66,46,0,45,3,3,0,52,2,2,0,76,132,79,0,43,46,40,0,0,16,1123,61,49,0,46,9,9,0,0,10,0,0,0,2,1,1,0,1,40,83,0,58,66,0,0,0,0,90,40,0,10,64,58,57,50,0,0,0,46,39,4,0,68,2,1,38,44,0,42,6,66,30,0,74,0,49,43,0,65,0,1,0,67,45,38,31,80,32,81,60,74,38,0,0,
12,0,4,0,8,10,10,4,0,10,6,3,3,40,Randall,Allen,8,6,10,75,0,0,0,3,2,2,0,0,40,0,80,0,36,3333,0,0,87,164,40,0,0,61,26,0,36,3,3,0,64,1,1,0,78,113,75,1,44,40,40,0,0,16,1124,39,54,0,27,0,0,0,0,12,0,0,0,1,1,1,0,3,40,74,0,80,48,0,0,0,0,173,40,0,12,69,41,63,63,1,1,0,26,24,2,0,59,2,3,38,48,5,13,10,54,29,26,74,10,70,34,0,68,10,10,0,64,35,37,32,69,27,69,62,54,24,0,1,
12,0,4,0,9,5,10,2,0,7,8,3,3,52,Bruce,Gibbs,10,4,0,83,0,3,3,3,2,2,0,0,40,0,86,0,73,10932,0,0,73,9,46,0,0,45,39,0,73,4,4,0,61,2,2,0,61,96,83,0,71,40,44,0,0,9,1125,24,40,0,28,0,0,0,0,10,0,3,0,2,1,1,0,10,61,81,0,49,18,0,0,0,0,74,40,0,10,51,73,67,41,3,3,0,39,44,4,0,42,3,13,71,65,5,42,26,42,10,11,74,9,71,81,8,56,4,10,0,25,68,71,68,24,58,72,65,14,44,0,0,
12,0,5,0,10,10,10,0,0,3,9,13,13,46,Pete,Keyes,6,10,7,70,0,0,0,3,0,0,0,0,40,0,82,0,36,3367,0,0,57,148,51,0,0,36,77,0,46,4,4,0,46,2,2,0,55,71,82,0,46,76,72,0,0,3,1126,25,40,0,66,8,8,0,0,0,0,0,0,2,2,2,0,5,50,54,0,44,22,0,0,0,0,76,40,0,0,34,80,64,56,0,0,0,76,71,4,0,20,5,9,25,22,24,13,15,20,20,20,76,15,118,48,0,41,21,14,0,29,17,14,45,29,46,47,64,38,72,0,0,
2,0,4,0,10,5,10,4,0,10,6,0,0,71,Jared,McCauley,8,6,10,80,0,0,0,3,0,0,0,0,40,0,57,0,36,3112,0,0,53,164,41,0,0,43,38,0,35,3,3,0,44,2,2,0,57,70,82,0,40,40,40,0,1,1,1127,51,53,0,24,15,15,0,0,0,0,0,0,0,1,1,0,0,72,60,0,52,52,0,0,1,0,58,40,0,0,45,54,55,53,0,0,0,39,39,4,0,17,3,0,36,38,5,12,10,39,29,26,74,10,44,36,0,47,10,10,0,55,24,18,25,57,24,57,64,45,39,1,1,
8,0,9,0,12,6,10,7,0,10,6,3,3,40,Kurt,Martin,5,10,10,77,0,0,0,3,2,2,0,0,40,0,83,0,24,8267,0,0,77,127,40,0,0,61,38,0,16,4,4,0,57,2,2,0,74,65,78,0,43,40,43,0,0,1,1128,74,64,0,42,7,7,0,5,10,0,0,0,0,1,1,0,1,40,76,0,68,73,0,0,0,0,91,40,5,10,62,60,62,51,0,0,0,38,43,2,0,65,2,1,23,39,0,32,6,61,29,0,72,0,41,39,5,61,10,10,0,67,43,23,25,67,32,79,62,71,42,0,0,
10,0,8,0,1,8,10,5,0,10,7,3,3,40,Pat,Porter,7,8,7,75,0,0,0,3,3,3,0,0,40,0,77,0,34,3108,0,0,82,5,40,0,0,65,20,0,22,3,3,0,68,1,1,0,75,29,90,1,40,40,40,0,0,16,1129,42,54,0,38,10,10,0,0,0,0,2,0,0,1,1,0,3,40,83,0,76,46,0,0,1,0,174,40,0,0,72,64,63,64,0,0,0,19,34,2,0,60,3,3,24,43,0,12,6,63,30,0,75,0,44,35,0,75,0,1,0,78,20,20,38,55,34,53,62,38,34,0,0,
8,0,10,0,4,6,10,7,0,10,6,3,3,40,Stephen,Johnson,5,10,10,81,0,0,0,3,0,0,2,2,40,0,73,0,33,4885,0,0,86,214,40,0,0,63,56,0,46,4,4,0,58,2,2,0,80,16,81,1,48,56,57,0,0,7,1130,65,65,0,68,0,0,0,0,0,0,3,0,1,1,1,0,1,40,86,0,58,71,0,0,1,0,92,40,0,0,69,56,62,49,0,0,0,56,57,3,0,73,1,1,30,54,0,19,6,66,29,0,71,0,47,67,5,50,10,10,0,66,43,22,32,85,32,78,62,74,58,0,1,
10,0,11,0,12,10,10,0,0,3,9,3,3,40,Johnny,Butler,6,10,7,76,0,3,3,3,3,3,0,0,40,0,85,0,70,516,0,0,75,107,41,0,1,57,18,0,63,3,3,0,58,1,1,0,70,6,84,0,69,63,63,0,0,16,1131,18,40,0,65,0,0,0,0,0,0,0,0,0,1,1,0,8,40,66,0,49,15,0,0,1,0,139,40,0,0,18,71,67,42,0,0,0,18,29,1,0,52,1,11,76,45,24,2,15,29,20,20,77,15,70,77,0,52,21,14,0,26,57,55,68,21,75,30,64,26,29,0,0,
2,0,10,0,4,0,5,7,0,4,1,3,3,40,Justin,Reese,1,7,4,77,0,1,1,3,1,1,0,0,40,0,92,0,73,1053,0,0,79,3,40,0,0,53,51,0,66,3,3,0,58,1,1,0,61,1090,85,1,78,51,56,0,0,36,1132,16,40,0,35,0,0,0,0,4,0,3,0,1,1,1,0,10,40,70,0,60,24,0,0,1,0,75,40,0,4,34,74,68,43,0,0,0,51,56,2,0,55,1,13,67,64,15,4,23,31,7,5,76,12,64,76,0,51,15,13,0,24,65,63,61,38,61,24,65,23,56,0,0,
2,0,8,0,10,10,10,4,0,10,6,3,3,40,John,Wilson,8,6,10,81,0,0,0,3,1,1,0,0,40,0,74,0,36,10515,0,0,94,166,42,0,0,69,20,0,33,3,3,0,61,1,1,0,80,1066,81,0,40,40,40,0,0,1,1133,42,63,0,20,0,0,0,0,0,0,2,0,1,1,1,0,3,40,73,0,94,47,0,0,1,0,175,40,0,0,77,47,67,59,1,1,0,21,27,2,0,67,1,3,36,45,5,41,10,69,29,26,72,10,11,37,0,62,10,10,0,73,30,32,32,67,31,59,61,37,27,0,0,
10,0,4,0,9,10,10,4,0,10,6,3,3,40,Keith,McCoy,8,6,10,77,0,0,0,3,1,1,0,0,40,0,70,0,35,10781,0,0,60,106,60,0,0,65,60,0,60,3,3,0,62,2,2,0,63,1059,73,0,40,61,58,0,0,16,1134,69,67,0,76,10,10,0,0,4,0,2,0,0,1,1,0,4,40,71,0,67,64,0,0,1,0,52,40,0,4,60,64,53,50,0,0,0,60,57,3,0,64,1,4,40,43,5,42,10,62,29,26,77,10,90,56,0,70,10,10,0,69,36,34,30,69,30,63,59,58,57,0,0,
12,0,10,0,8,4,2,8,0,0,3,13,13,40,Marshall,Alford,4,3,2,64,0,0,0,3,0,0,0,0,40,0,85,0,35,4935,1,0,69,33,44,0,0,38,73,0,40,4,4,0,40,2,2,0,64,1055,81,0,46,72,76,0,0,22,1135,18,40,0,72,0,0,0,5,0,0,0,0,0,2,2,0,6,40,48,0,40,19,0,0,1,0,66,40,5,0,33,80,68,73,2,2,0,72,77,2,0,22,5,6,32,22,21,19,21,20,8,20,77,16,105,52,0,40,10,16,0,40,20,20,21,19,30,51,64,34,77,0,0,
8,0,10,0,12,6,10,7,0,10,6,3,3,40,Ronnie,Davis,5,10,10,81,0,0,0,3,2,2,0,0,40,0,83,0,34,4396,0,0,80,133,40,0,0,60,27,0,38,3,3,0,67,1,1,0,74,1037,84,0,40,40,40,0,0,31,1136,44,57,0,32,15,15,0,0,12,0,3,0,0,1,1,0,3,40,80,0,90,46,0,0,0,0,176,40,0,12,77,41,63,56,0,0,0,26,37,0,0,66,2,3,32,45,0,17,6,59,29,0,71,0,28,36,5,74,10,10,0,70,29,29,31,38,30,38,61,54,38,0,0,
12,0,10,0,1,10,10,0,0,3,9,3,3,40,Randy,McNair,6,10,7,65,0,0,0,3,1,1,0,0,40,0,72,0,59,4443,0,0,64,160,40,0,0,39,30,0,69,4,4,0,40,2,2,0,59,1030,74,0,65,64,68,0,0,14,1137,19,40,0,64,7,7,0,5,1,0,3,0,1,2,2,0,8,40,52,0,40,26,0,0,1,0,140,40,5,1,37,71,57,44,12,12,0,30,17,2,1,29,1,10,65,41,24,17,15,34,20,20,73,15,84,62,0,53,21,14,0,20,54,49,69,26,73,36,63,22,17,0,1,
4,0,7,0,10,10,10,0,0,3,9,13,13,40,A.J.,Sampson,6,10,7,75,0,0,0,3,0,0,0,0,40,0,73,0,45,5896,0,0,62,19,69,0,0,36,62,0,61,4,4,0,40,2,2,0,60,1000,75,0,40,62,68,0,0,37,1138,35,40,0,67,17,17,1,0,0,0,3,0,0,2,2,0,5,40,52,0,41,39,0,0,1,1,77,40,0,0,37,76,53,61,1,1,0,62,68,2,0,34,3,9,59,36,24,23,15,14,20,20,80,15,163,57,0,40,21,14,0,63,46,47,45,50,49,44,59,36,69,0,1,
10,0,12,0,2,8,10,5,0,10,7,3,3,40,Dan,Franklin,7,8,7,82,0,0,0,3,3,3,3,3,40,0,87,0,64,10796,0,0,83,39,57,0,0,63,40,0,53,3,3,0,72,1,1,0,78,947,77,0,57,40,40,0,0,31,1139,32,41,0,29,0,0,0,0,9,0,3,0,1,1,1,0,12,40,76,0,55,25,0,0,0,0,92,49,0,6,65,41,59,56,0,0,0,40,40,1,0,61,2,16,65,69,0,42,6,53,30,0,72,0,22,66,7,57,0,1,0,50,71,70,50,51,50,47,59,39,40,0,0,
10,0,13,0,4,10,10,0,0,3,9,13,13,40,Larry,Hicks,6,10,7,68,0,0,0,3,0,0,0,0,40,0,83,0,34,2358,0,0,53,220,57,0,0,34,68,0,43,4,4,0,40,2,2,0,52,946,76,0,46,68,68,0,0,3,1140,38,40,0,70,3,3,0,0,0,0,0,0,1,2,2,0,5,40,40,0,40,41,0,0,0,0,78,40,0,0,35,73,56,58,16,16,0,69,69,5,0,25,5,5,40,30,24,9,15,19,20,20,78,15,125,49,0,42,21,14,0,56,35,37,32,51,32,43,62,36,68,0,0,
8,0,6,0,0,8,10,5,0,10,7,3,3,40,Josh,Leach,7,8,7,78,0,0,0,3,0,0,3,3,40,0,84,0,15,10826,0,0,86,213,40,0,1,58,39,0,36,4,4,0,58,2,2,0,91,926,83,0,52,40,41,0,0,1,1141,71,60,0,43,10,10,0,0,0,0,2,0,2,1,1,0,1,40,78,0,61,79,0,0,1,0,93,40,0,0,59,51,65,53,11,11,0,39,41,2,0,68,2,1,31,58,0,42,6,56,30,0,73,0,36,44,0,58,0,1,0,71,21,29,32,77,32,81,61,75,41,0,0,
2,0,10,0,8,8,10,5,0,10,7,3,3,40,Franklin,Sanders,7,8,7,80,0,1,1,3,2,2,0,0,40,0,81,0,36,2591,0,0,85,4,57,0,0,60,31,0,39,3,3,0,64,1,1,0,69,916,78,0,40,40,40,0,0,16,1142,43,56,0,29,0,0,0,5,0,0,0,0,0,1,1,0,3,40,80,0,87,45,0,0,1,0,177,40,5,0,68,45,62,57,1,1,0,30,26,2,0,64,3,3,36,47,0,10,6,69,30,0,77,0,42,35,0,78,0,1,0,62,35,30,31,50,30,53,58,63,25,0,0,
10,0,8,0,0,5,10,2,0,7,8,3,3,40,Brandon,Reed,10,4,0,71,0,0,0,3,1,1,0,0,40,0,80,0,64,7434,0,0,66,11,60,0,1,45,41,0,61,4,4,0,51,2,2,0,55,888,83,1,64,41,46,3,0,1,1143,52,40,0,51,9,9,0,5,10,0,0,0,2,1,1,0,10,40,69,0,45,48,0,0,0,0,76,40,5,10,42,68,54,44,0,0,0,41,45,4,0,44,3,13,61,60,5,29,26,38,10,11,76,9,64,69,8,55,4,10,0,57,60,61,62,44,62,68,60,33,46,0,0,
4,0,10,0,8,4,2,8,0,0,3,3,3,40,J.J.,Mosby,4,3,2,65,0,0,0,3,0,0,0,0,40,0,69,0,68,8840,0,0,49,183,49,0,0,35,27,0,75,4,4,0,40,2,2,0,51,870,84,0,69,64,66,8,0,14,1144,16,40,0,68,7,7,0,0,0,0,3,0,2,1,1,0,9,40,57,0,40,29,0,0,1,0,76,40,0,0,37,78,65,51,1,1,0,27,34,3,0,25,5,12,71,44,21,34,21,31,8,20,76,16,113,67,0,40,10,16,0,25,55,48,70,37,73,20,61,31,35,0,0,
12,0,8,0,4,6,10,7,0,10,6,3,3,40,Sean,Weisbecker,5,10,10,81,0,0,0,3,3,3,0,0,40,0,86,0,37,3398,0,0,86,78,40,0,0,61,15,0,24,3,3,0,58,1,1,0,75,837,72,0,46,40,40,0,0,7,1145,42,62,0,27,0,0,0,0,0,0,3,0,0,1,1,0,3,40,85,0,92,45,0,0,1,0,178,40,0,0,75,48,64,62,1,1,0,15,27,3,0,62,1,3,33,50,0,13,6,66,29,0,74,0,39,35,5,61,10,10,0,67,39,38,29,69,21,59,61,51,27,0,0,
8,0,10,0,9,10,5,10,0,10,9,0,0,40,Robert,Fritz,5,10,10,65,0,0,0,3,0,0,0,0,40,0,92,0,37,5458,0,0,50,230,40,0,0,35,73,0,34,4,4,0,40,2,2,0,53,833,81,0,40,72,72,0,0,3,1146,35,40,0,69,15,15,1,0,0,0,2,0,1,2,2,0,5,40,46,0,40,33,0,0,1,1,79,40,0,0,35,78,62,59,1,1,0,73,72,3,0,24,5,9,33,25,21,21,21,20,15,20,77,17,161,44,0,40,20,16,0,46,26,26,29,39,32,50,65,37,72,0,0,
